,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
530,1760002465751893.0,27209116.0,4843.0
531,1760002465752036.0,27232488.0,10142.0
532,1760002465752173.0,27250460.0,4723.0
533,1760002465752309.0,27268616.0,4947.0
534,1760002465752464.0,27291892.0,10038.0
535,1760002465752596.0,27309916.0,4775.0
536,1760002465752732.0,27328016.0,4896.0
537,1760002465752870.0,27351292.0,10037.0
538,1760002465753004.0,27369292.0,4748.0
539,1760002465753140.0,27392596.0,10064.0
540,1760002465753274.0,27410616.0,4768.0
541,1760002465753410.0,27428844.0,5021.0
542,1760002465753558.0,27452144.0,10064.0
543,1760002465753688.0,27470144.0,4743.0
544,1760002465753817.0,27488244.0,4901.0
545,1760002465753947.0,27506296.0,4843.0
546,1760002465754083.0,27529568.0,10041.0
547,1760002465754213.0,27547596.0,4775.0
548,1760002465754347.0,27570892.0,10063.0
549,1760002465754477.0,27588892.0,4742.0
550,1760002465754621.0,27612224.0,10095.0
551,1760002465754747.0,27630216.0,4743.0
552,1760002465754880.0,27653540.0,10089.0
553,1760002465755006.0,27671544.0,4750.0
554,1760002465755131.0,27689596.0,4843.0
555,1760002465755261.0,27712892.0,10065.0
556,1760002465755387.0,27730940.0,4797.0
557,1760002465755531.0,27754220.0,10041.0
558,1760002465755654.0,27772220.0,4742.0
559,1760002465755776.0,27790320.0,4900.0
560,1760002465755904.0,27813596.0,10040.0
561,1760002465756026.0,27831644.0,4790.0
562,1760002465756153.0,27854944.0,10064.0
563,1760002465756277.0,27873240.0,5047.0
564,1760002465756403.0,27896492.0,10016.0
565,1760002465756538.0,27914540.0,4791.0
566,1760002465756661.0,27937824.0,10046.0
567,1760002465756780.0,27955816.0,4743.0
568,1760002465756901.0,27973920.0,4897.0
569,1760002465757026.0,27997272.0,10113.0
570,1760002465757145.0,28015420.0,4896.0
571,1760002465757265.0,28033444.0,4818.0
572,1760002465757383.0,28051476.0,4824.0
573,1760002465757509.0,28074768.0,10065.0
574,1760002465757629.0,28092796.0,4770.0
575,1760002465757753.0,28119992.0,13936.0
576,1760002465757876.0,28143496.0,10215.0
577,1760002465757995.0,28161472.0,4717.0
578,1760002465758115.0,28179720.0,5047.0
579,1760002465758240.0,28202992.0,10044.0
580,1760002465758359.0,28221044.0,4791.0
581,1760002465758477.0,28239096.0,4843.0
582,1760002465758596.0,28257148.0,4849.0
583,1760002465758715.0,28275196.0,4844.0
584,1760002465758836.0,28293244.0,4843.0
585,1760002465758960.0,28316916.0,10437.0
586,1760002465759083.0,28340548.0,10342.0
587,1760002465759206.0,28364108.0,10268.0
588,1760002465759330.0,28387592.0,10191.0
589,1760002465759451.0,28405568.0,4724.0
590,1760002465759570.0,28423748.0,4969.0
591,1760002465759688.0,28441848.0,4895.0
592,1760002465759812.0,28465100.0,10023.0
593,1760002465759937.0,28488608.0,10216.0
594,1760002465760059.0,28506632.0,4764.0
595,1760002465760180.0,28524832.0,4995.0
596,1760002465760300.0,28543036.0,5000.0
597,1760002465760418.0,28566256.0,9990.0
598,1760002465760537.0,28584408.0,4943.0
599,1760002465760655.0,28602636.0,5021.0
600,1760002465760780.0,28629828.0,13935.0
601,1760002465760905.0,28653280.0,10165.0
602,1760002465761024.0,28671280.0,4743.0
603,1760002465761148.0,28694660.0,10140.0
604,1760002465761267.0,28712660.0,4743.0
605,1760002465761388.0,28730888.0,5021.0
606,1760002465761512.0,28754188.0,10063.0
607,1760002465761631.0,28772288.0,4848.0
608,1760002465761751.0,28790512.0,5020.0
609,1760002465761870.0,28813740.0,9990.0
610,1760002465761988.0,28831888.0,4942.0
611,1760002465762110.0,28850112.0,5020.0
612,1760002465762228.0,28868184.0,4870.0
613,1760002465762346.0,28891408.0,9991.0
614,1760002465762465.0,28909556.0,4949.0
615,1760002465762583.0,28932784.0,9991.0
616,1760002465762703.0,28950856.0,4868.0
617,1760002465762823.0,28974088.0,9996.0
618,1760002465762941.0,28992160.0,4868.0
619,1760002465763063.0,29015408.0,10016.0
620,1760002465763181.0,29033456.0,4797.0
621,1760002465763300.0,29051556.0,4895.0
622,1760002465763426.0,29074908.0,10113.0
623,1760002465763545.0,29092892.0,4724.0
624,1760002465763663.0,29110960.0,4869.0
625,1760002465763786.0,29134236.0,10038.0
626,1760002465763905.0,29152340.0,4842.0
627,1760002465764026.0,29170560.0,5022.0
