,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
392,1760002059113083.0,217406056.0,13930.0
393,1760002059113257.0,217443352.0,13935.0
394,1760002059113434.0,217480636.0,13930.0
395,1760002059113603.0,217510388.0,6436.0
396,1760002059113781.0,217547632.0,13937.0
397,1760002059113952.0,217577192.0,6247.0
398,1760002059114123.0,217604784.0,4336.0
399,1760002059114297.0,217632424.0,4387.0
400,1760002059114466.0,217659936.0,4262.0
401,1760002059114641.0,217688908.0,5709.0
402,1760002059114819.0,217717960.0,5787.0
403,1760002059114990.0,217746812.0,5587.0
404,1760002059115181.0,217775644.0,5567.0
405,1760002059115354.0,217804464.0,5561.0
406,1760002059115525.0,217833536.0,5803.0
407,1760002059115693.0,217862528.0,5729.0
408,1760002059115862.0,217891424.0,5637.0
409,1760002059116031.0,217920360.0,5672.0
410,1760002059116198.0,217949248.0,5621.0
411,1760002059116367.0,217978020.0,5515.0
412,1760002059116533.0,218006796.0,5510.0
413,1760002059116700.0,218035800.0,5739.0
414,1760002059116871.0,218064592.0,5530.0
415,1760002059117039.0,218093364.0,5514.0
416,1760002059117205.0,218122168.0,5546.0
417,1760002059117373.0,218150948.0,5515.0
418,1760002059117540.0,218179764.0,5556.0
419,1760002059117709.0,218208392.0,5362.0
420,1760002059117876.0,218236956.0,5295.0
421,1760002059118043.0,218265444.0,5232.0
422,1760002059118209.0,218293844.0,5137.0
423,1760002059118376.0,218322084.0,4981.0
424,1760002059118559.0,218350184.0,4839.0
425,1760002059118721.0,218378156.0,4719.0
426,1760002059118884.0,218405928.0,4515.0
427,1760002059119048.0,218433516.0,4336.0
428,1760002059119209.0,218460928.0,4158.0
429,1760002059119372.0,218488224.0,4045.0
430,1760002059119533.0,218515388.0,3911.0
431,1760002059119705.0,218542412.0,3773.0
432,1760002059119862.0,218569336.0,3666.0
433,1760002059120019.0,218596156.0,3573.0
434,1760002059120229.0,218622884.0,3482.0
435,1760002059120401.0,218649540.0,3408.0
436,1760002059120561.0,218676128.0,3343.0
437,1760002059120718.0,218702688.0,3310.0
438,1760002059120877.0,218729224.0,3285.0
439,1760002059121039.0,218755732.0,3259.0
440,1760002059121196.0,218782168.0,3190.0
441,1760002059121355.0,218808516.0,3098.0
442,1760002059121526.0,218834824.0,3059.0
443,1760002059121679.0,218861176.0,3099.0
444,1760002059121835.0,218887556.0,3129.0
445,1760002059121990.0,218913816.0,3015.0
446,1760002059122143.0,218940048.0,2989.0
447,1760002059122297.0,218966276.0,2979.0
448,1760002059122450.0,218992492.0,2969.0
449,1760002059122605.0,219018728.0,2988.0
450,1760002059122758.0,219044964.0,2989.0
451,1760002059122911.0,219071140.0,2939.0
452,1760002059123064.0,219097332.0,2939.0
453,1760002059123218.0,219123520.0,2938.0
454,1760002059123374.0,219149772.0,2999.0
455,1760002059123526.0,219176048.0,3028.0
456,1760002059123680.0,219202340.0,3039.0
457,1760002059123837.0,219228608.0,3019.0
458,1760002059123990.0,219254852.0,2999.0
459,1760002059124148.0,219281104.0,3009.0
460,1760002059124300.0,219307344.0,2988.0
461,1760002059124452.0,219333648.0,3049.0
462,1760002059124604.0,219359920.0,3030.0
463,1760002059124757.0,219386240.0,3068.0
464,1760002059124912.0,219412544.0,3051.0
465,1760002059125065.0,219438848.0,3059.0
466,1760002059125222.0,219465184.0,3089.0
467,1760002059125374.0,219491504.0,3069.0
468,1760002059125526.0,219517832.0,3079.0
469,1760002059125683.0,219544172.0,3089.0
470,1760002059125836.0,219570492.0,3068.0
471,1760002059125990.0,219596852.0,3109.0
472,1760002059126142.0,219623216.0,3120.0
473,1760002059126293.0,219649548.0,3079.0
474,1760002059126449.0,219675896.0,3099.0
475,1760002059126601.0,219702392.0,3243.0
476,1760002059126753.0,219728800.0,3158.0
477,1760002059126906.0,219755252.0,3199.0
478,1760002059127058.0,219781688.0,3188.0
479,1760002059127221.0,219808188.0,3249.0
