,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds),PluseTime / 2 in seconds,Estimated Distance,In Inches,Rounded,Actual Length (in inches),In meters (m)
2057,1.75999E+15,63376544,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2058,1.75999E+15,63404004,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2059,1.75999E+15,63431460,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2060,1.75999E+15,63458916,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2061,1.75999E+15,63486380,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2062,1.75999E+15,63513840,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2063,1.75999E+15,63541304,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2064,1.75999E+15,63568760,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2065,1.75999E+15,63596216,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2066,1.75999E+15,63623668,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2067,1.75999E+15,63651132,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2068,1.75999E+15,63678596,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2069,1.75999E+15,63706048,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2070,1.75999E+15,63733504,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2071,1.75999E+15,63760956,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2072,1.75999E+15,63788416,4260,0.00213,0.7746171,30.49667523,30,,
2073,1.75999E+15,63815868,4248,0.002124,0.77243508,30.4107691,30,,
2074,1.75999E+15,63843296,4229,0.0021145,0.768980215,30.27475106,30,,
2075,1.75999E+15,63870672,4177,0.0020885,0.759524795,29.90249118,30,,
2076,1.75999E+15,63898036,4167,0.0020835,0.757706445,29.83090274,30,,
2077,1.75999E+15,63925336,4095,0.0020475,0.744614325,29.31546598,29,,
2078,1.75999E+15,63952580,4050,0.002025,0.73643175,28.993318,29,,
2079,1.75999E+15,63979796,4016,0.002008,0.73024936,28.7499173,29,,
2080,1.75999E+15,64006952,3959,0.0019795,0.719884765,28.3418632,28,,
2081,1.75999E+15,64034064,3911,0.0019555,0.711156685,27.99823869,28,,
2082,1.75999E+15,64061092,3829,0.0019145,0.696246215,27.41121348,27,,
2083,1.75999E+15,64088076,3785,0.0018925,0.688245475,27.09622435,27,,
2084,1.75999E+15,64115032,3763,0.0018815,0.684245105,26.93872978,27,,
2085,1.75999E+15,64141928,3697,0.0018485,0.672243995,26.46624608,26,,
2086,1.75999E+15,64168816,3686,0.001843,0.67024381,26.3874988,26,,
2087,1.75999E+15,64195648,3637,0.0018185,0.661333895,26.03671545,26,,
2088,1.75999E+15,64222436,3598,0.001799,0.65424233,25.75752053,26,,
2089,1.75999E+15,64249228,3591,0.0017955,0.652969485,25.70740862,26,,
2090,1.75999E+15,64275980,3550,0.001775,0.64551425,25.41389602,25,,
2091,1.75999E+15,64302728,3554,0.001777,0.64624159,25.4425314,25,25,0.63500127
2092,1.75999E+15,64329460,3538,0.001769,0.64333223,25.3279899,25,25,0.63500127
2093,1.75999E+15,64356160,3505,0.0017525,0.637331675,25.09174804,25,25,0.63500127
2094,1.75999E+15,64382876,3522,0.001761,0.64042287,25.21344839,25,25,0.63500127
2095,1.75999E+15,64409592,3521,0.0017605,0.640241035,25.20628955,25,25,0.63500127
2096,1.75999E+15,64436308,3515,0.0017575,0.639150025,25.16333648,25,25,0.63500127
2097,1.75999E+15,64463016,3515,0.0017575,0.639150025,25.16333648,25,25,0.63500127
2098,1.75999E+15,64489732,3515,0.0017575,0.639150025,25.16333648,25,25,0.63500127
2099,1.75999E+15,64516432,3499,0.0017495,0.636240665,25.04879498,25,25,0.63500127
2100,1.75999E+15,64543132,3499,0.0017495,0.636240665,25.04879498,25,25,0.63500127
2101,1.75999E+15,64569836,3507,0.0017535,0.637695345,25.10606573,25,25,0.63500127
2102,1.75999E+15,64596568,3538,0.001769,0.64333223,25.3279899,25,25,0.63500127
2103,1.75999E+15,64623296,3538,0.001769,0.64333223,25.3279899,25,25,0.63500127
2104,1.75999E+15,64650040,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2105,1.75999E+15,64676772,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2106,1.75999E+15,64703520,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2107,1.75999E+15,64730256,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2108,1.75999E+15,64756980,3533,0.0017665,0.642423055,25.29219568,25,25,0.63500127
2109,1.75999E+15,64783720,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2110,1.75999E+15,64810460,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2111,1.75999E+15,64837204,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2112,1.75999E+15,64863944,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2113,1.75999E+15,64890684,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2114,1.75999E+15,64917424,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2115,1.75999E+15,64944168,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2116,1.75999E+15,64970900,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2117,1.75999E+15,64997632,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2118,1.75999E+15,65024372,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2119,1.75999E+15,65051112,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2120,1.75999E+15,65077852,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2121,1.75999E+15,65104592,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2122,1.75999E+15,65131308,3522,0.001761,0.64042287,25.21344839,25,25,0.63500127
2123,1.75999E+15,65158048,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2124,1.75999E+15,65184796,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2125,1.75999E+15,65211528,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2126,1.75999E+15,65238260,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2127,1.75999E+15,65265000,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2128,1.75999E+15,65291740,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2129,1.75999E+15,65318480,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2130,1.75999E+15,65345220,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2131,1.75999E+15,65371960,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2132,1.75999E+15,65398700,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2133,1.75999E+15,65425444,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2134,1.75999E+15,65452180,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2135,1.75999E+15,65478916,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2136,1.75999E+15,65505660,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2137,1.75999E+15,65532404,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2138,1.75999E+15,65559148,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2139,1.75999E+15,65585896,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2140,1.75999E+15,65612632,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2141,1.75999E+15,65639372,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2142,1.75999E+15,65666112,3544,0.001772,0.64442324,25.37094296,25,25,0.63500127
2143,1.75999E+15,65692844,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2144,1.75999E+15,65719580,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2145,1.75999E+15,65746320,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2146,1.75999E+15,65773056,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2147,1.75999E+15,65799796,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2148,1.75999E+15,65826540,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2149,1.75999E+15,65853280,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2150,1.75999E+15,65880016,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2151,1.75999E+15,65906752,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2152,1.75999E+15,65933484,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2153,1.75999E+15,65960224,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2154,1.75999E+15,65986964,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2155,1.75999E+15,66013704,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2156,1.75999E+15,66040444,3548,0.001774,0.64515058,25.39957833,25,25,0.63500127
2157,1.75999E+15,66067192,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2158,1.75999E+15,66093932,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2159,1.75999E+15,66120668,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2160,1.75999E+15,66147404,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2161,1.75999E+15,66174140,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2162,1.75999E+15,66200880,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2163,1.75999E+15,66227620,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2164,1.75999E+15,66254360,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2165,1.75999E+15,66281100,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2166,1.75999E+15,66307840,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2167,1.75999E+15,66334576,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2168,1.75999E+15,66361316,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2169,1.75999E+15,66388060,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2170,1.75999E+15,66414792,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2171,1.75999E+15,66441532,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2172,1.75999E+15,66468272,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2173,1.75999E+15,66495012,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2174,1.75999E+15,66521756,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2175,1.75999E+15,66548492,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2176,1.75999E+15,66575232,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2177,1.75999E+15,66601968,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2178,1.75999E+15,66628704,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2179,1.75999E+15,66655436,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2180,1.75999E+15,66682176,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2181,1.75999E+15,66708916,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2182,1.75999E+15,66735652,3542,0.001771,0.64405957,25.35662527,25,25,0.63500127
2183,1.75999E+15,66762392,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2184,1.75999E+15,66789132,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2185,1.75999E+15,66815872,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2186,1.75999E+15,66842612,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2187,1.75999E+15,66869356,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2188,1.75999E+15,66896088,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2189,1.75999E+15,66922824,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2190,1.75999E+15,66949564,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2191,1.75999E+15,66976304,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2192,1.75999E+15,67003044,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2193,1.75999E+15,67029784,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2194,1.75999E+15,67056524,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2195,1.75999E+15,67083260,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2196,1.75999E+15,67110000,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2197,1.75999E+15,67136736,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2198,1.75999E+15,67163480,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2199,1.75999E+15,67190220,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2200,1.75999E+15,67216956,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2201,1.75999E+15,67243696,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2202,1.75999E+15,67270436,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2203,1.75999E+15,67297176,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2204,1.75999E+15,67323920,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2205,1.75999E+15,67350656,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2206,1.75999E+15,67377388,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2207,1.75999E+15,67404128,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2208,1.75999E+15,67430872,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2209,1.75999E+15,67457608,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2210,1.75999E+15,67484344,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2211,1.75999E+15,67511084,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2212,1.75999E+15,67537824,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2213,1.75999E+15,67564572,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2214,1.75999E+15,67591304,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2215,1.75999E+15,67618036,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2216,1.75999E+15,67644776,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2217,1.75999E+15,67671516,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2218,1.75999E+15,67698256,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2219,1.75999E+15,67724996,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2220,1.75999E+15,67751728,3544,0.001772,0.64442324,25.37094296,25,25,0.63500127
2221,1.75999E+15,67778468,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2222,1.75999E+15,67805216,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2223,1.75999E+15,67831948,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2224,1.75999E+15,67858680,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2225,1.75999E+15,67885416,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2226,1.75999E+15,67912156,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2227,1.75999E+15,67938892,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2228,1.75999E+15,67965632,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2229,1.75999E+15,67992372,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2230,1.75999E+15,68019112,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2231,1.75999E+15,68045860,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2232,1.75999E+15,68072592,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2233,1.75999E+15,68099328,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2234,1.75999E+15,68126068,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2235,1.75999E+15,68152808,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2236,1.75999E+15,68179548,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2237,1.75999E+15,68206284,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2238,1.75999E+15,68233020,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2239,1.75999E+15,68259756,3547,0.0017735,0.644968745,25.39241949,25,25,0.63500127
2240,1.75999E+15,68286504,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2241,1.75999E+15,68313236,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2242,1.75999E+15,68339972,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2243,1.75999E+15,68366712,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2244,1.75999E+15,68393456,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2245,1.75999E+15,68420196,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2246,1.75999E+15,68446944,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
2247,1.75999E+15,68473684,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2248,1.75999E+15,68500424,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2249,1.75999E+15,68527168,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2250,1.75999E+15,68553900,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2251,1.75999E+15,68580640,3539,0.0017695,0.643514065,25.33514874,25,25,0.63500127
2252,1.75999E+15,68607380,3540,0.00177,0.6436959,25.34230758,25,25,0.63500127
2253,1.75999E+15,68634124,3541,0.0017705,0.643877735,25.34946643,25,25,0.63500127
2254,1.75999E+15,68660864,3545,0.0017725,0.644605075,25.3781018,25,25,0.63500127
2255,1.75999E+15,68687608,3546,0.001773,0.64478691,25.38526065,25,25,0.63500127
